,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,candidate_8,num_candidates,noise
0,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,candidate_8,8,0.01375
1,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_8,candidate_7,8,0.01375
2,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,candidate_7,candidate_8,8,0.01375
3,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,candidate_8,candidate_7,8,0.01375
4,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_8,candidate_7,candidate_5,8,0.01375
5,candidate_1,candidate_2,candidate_3,candidate_4,candidate_7,candidate_5,candidate_8,candidate_6,8,0.01375
6,candidate_1,candidate_2,candidate_3,candidate_4,candidate_7,candidate_6,candidate_5,candidate_8,8,0.01375
7,candidate_1,candidate_2,candidate_3,candidate_4,candidate_7,candidate_6,candidate_8,candidate_5,8,0.01375
8,candidate_1,candidate_2,candidate_3,candidate_4,candidate_7,candidate_8,candidate_6,candidate_5,8,0.01375
9,candidate_1,candidate_2,candidate_3,candidate_4,candidate_8,candidate_6,candidate_7,candidate_5,8,0.01375
10,candidate_1,candidate_2,candidate_3,candidate_4,candidate_8,candidate_7,candidate_5,candidate_6,8,0.01375
11,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,candidate_8,candidate_7,8,0.01375
12,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_7,candidate_6,candidate_8,8,0.01375
13,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_8,candidate_6,candidate_7,8,0.01375
14,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,0,candidate_7,candidate_6,8,0.01375
15,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,candidate_7,candidate_8,8,0.01375
16,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,candidate_8,candidate_7,8,0.01375
17,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_7,candidate_4,candidate_8,8,0.01375
18,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_8,candidate_4,candidate_7,8,0.01375
19,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_8,candidate_7,candidate_4,8,0.01375
20,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_4,candidate_6,candidate_8,8,0.01375
21,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_6,candidate_4,candidate_8,8,0.01375
22,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_6,candidate_8,candidate_4,8,0.01375
23,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_8,candidate_4,candidate_6,8,0.01375
24,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_8,candidate_6,candidate_4,8,0.01375
25,candidate_1,candidate_2,candidate_3,candidate_5,candidate_8,candidate_4,candidate_6,candidate_7,8,0.01375
26,candidate_1,candidate_2,candidate_3,candidate_5,candidate_8,candidate_4,candidate_7,candidate_6,8,0.01375
27,candidate_1,candidate_2,candidate_3,candidate_5,candidate_8,candidate_7,candidate_6,candidate_4,8,0.01375
28,0,candidate_2,candidate_3,candidate_6,0,candidate_5,candidate_7,candidate_8,8,0.01375
29,candidate_1,candidate_2,candidate_3,candidate_6,candidate_4,candidate_7,candidate_5,candidate_8,8,0.01375
30,candidate_1,candidate_2,candidate_3,candidate_6,candidate_4,candidate_8,candidate_5,candidate_7,8,0.01375
31,candidate_1,candidate_2,candidate_3,candidate_6,candidate_5,candidate_4,candidate_7,candidate_8,8,0.01375
32,candidate_1,candidate_2,candidate_3,candidate_6,candidate_5,candidate_7,candidate_4,candidate_8,8,0.01375
33,0,candidate_2,candidate_3,candidate_6,candidate_5,candidate_7,candidate_8,candidate_4,8,0.01375
34,candidate_1,0,candidate_3,candidate_6,candidate_5,candidate_8,candidate_7,candidate_4,8,0.01375
35,candidate_1,candidate_2,candidate_3,candidate_6,candidate_7,candidate_5,candidate_8,candidate_4,8,0.01375
36,candidate_1,candidate_2,candidate_3,candidate_6,candidate_7,candidate_8,candidate_4,candidate_5,8,0.01375
37,candidate_1,candidate_2,candidate_3,candidate_6,candidate_7,candidate_8,candidate_5,candidate_4,8,0.01375
