,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,candidate_8,num_candidates,noise
0,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_8,candidate_6,candidate_7,8,0.0075
1,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,candidate_8,candidate_7,8,0.0075
2,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_7,candidate_4,candidate_8,8,0.0075
3,candidate_1,candidate_2,candidate_3,candidate_8,candidate_4,candidate_5,candidate_7,candidate_6,8,0.0075
4,candidate_1,candidate_2,candidate_4,candidate_3,candidate_7,candidate_8,candidate_6,candidate_5,8,0.0075
5,candidate_1,candidate_2,candidate_4,candidate_3,candidate_8,candidate_5,candidate_7,candidate_6,8,0.0075
6,candidate_1,candidate_2,candidate_4,candidate_5,candidate_8,candidate_3,candidate_6,candidate_7,8,0.0075
7,candidate_1,candidate_2,candidate_4,candidate_7,candidate_3,candidate_5,candidate_8,candidate_6,8,0.0075
8,candidate_1,candidate_2,candidate_4,candidate_7,candidate_8,candidate_5,candidate_6,candidate_3,8,0.0075
9,candidate_1,candidate_2,candidate_5,candidate_4,candidate_8,candidate_7,0,candidate_6,8,0.0075
10,candidate_1,candidate_2,candidate_5,candidate_7,candidate_3,candidate_6,candidate_8,candidate_4,8,0.0075
11,candidate_1,candidate_2,candidate_5,candidate_7,candidate_4,candidate_6,candidate_8,candidate_3,8,0.0075
12,candidate_1,candidate_2,candidate_5,candidate_8,candidate_4,candidate_3,candidate_7,candidate_6,8,0.0075
13,candidate_1,candidate_2,candidate_6,candidate_3,candidate_5,candidate_7,candidate_8,candidate_4,8,0.0075
14,candidate_1,candidate_2,candidate_6,candidate_8,candidate_4,candidate_5,candidate_3,candidate_7,8,0.0075
15,candidate_1,candidate_2,candidate_7,candidate_3,candidate_4,candidate_8,candidate_6,candidate_5,8,0.0075
16,candidate_1,candidate_2,candidate_7,candidate_3,candidate_8,candidate_5,candidate_4,candidate_6,8,0.0075
17,candidate_1,candidate_2,candidate_7,candidate_4,candidate_3,candidate_6,candidate_5,candidate_8,8,0.0075
18,candidate_1,candidate_2,candidate_7,candidate_4,candidate_5,candidate_3,candidate_8,candidate_6,8,0.0075
19,candidate_1,candidate_2,candidate_7,candidate_5,candidate_6,candidate_3,candidate_8,candidate_4,8,0.0075
20,candidate_1,candidate_2,candidate_7,candidate_8,candidate_3,candidate_5,candidate_4,candidate_6,8,0.0075
21,candidate_1,candidate_2,candidate_7,candidate_8,0,candidate_5,candidate_6,candidate_4,8,0.0075
22,candidate_1,candidate_2,candidate_7,candidate_8,candidate_5,candidate_4,candidate_3,candidate_6,8,0.0075
23,candidate_1,candidate_2,candidate_8,candidate_3,candidate_6,candidate_4,candidate_7,candidate_5,8,0.0075
24,candidate_1,candidate_2,candidate_8,candidate_4,candidate_5,candidate_6,candidate_7,candidate_3,8,0.0075
25,candidate_1,candidate_2,candidate_8,candidate_4,candidate_6,candidate_5,candidate_7,candidate_3,8,0.0075
26,candidate_1,candidate_2,candidate_8,candidate_4,candidate_7,candidate_5,candidate_3,candidate_6,8,0.0075
27,candidate_1,candidate_2,candidate_8,candidate_5,candidate_4,candidate_6,candidate_7,candidate_3,8,0.0075
28,candidate_1,candidate_2,candidate_8,candidate_6,candidate_5,candidate_3,candidate_4,0,8,0.0075
29,candidate_1,candidate_3,0,candidate_5,candidate_8,candidate_6,candidate_4,candidate_7,8,0.0075
30,candidate_1,candidate_3,candidate_2,candidate_5,candidate_8,candidate_7,candidate_6,candidate_4,8,0.0075
31,candidate_1,candidate_3,candidate_2,candidate_6,candidate_5,candidate_7,candidate_4,candidate_8,8,0.0075
32,candidate_1,candidate_3,candidate_2,candidate_6,candidate_8,candidate_5,candidate_4,candidate_7,8,0.0075
33,candidate_1,candidate_3,candidate_2,candidate_6,candidate_8,candidate_7,candidate_4,candidate_5,8,0.0075
34,candidate_1,candidate_3,candidate_2,candidate_7,candidate_6,candidate_4,candidate_8,candidate_5,8,0.0075
35,candidate_1,candidate_3,candidate_2,candidate_7,candidate_6,candidate_5,candidate_8,candidate_4,8,0.0075
36,candidate_1,candidate_3,candidate_2,candidate_7,candidate_6,candidate_8,candidate_4,candidate_5,8,0.0075
37,candidate_1,candidate_3,candidate_2,candidate_7,candidate_8,candidate_5,candidate_4,candidate_6,8,0.0075
38,candidate_1,candidate_3,candidate_2,candidate_8,candidate_5,0,candidate_4,candidate_7,8,0.0075
39,candidate_1,candidate_3,candidate_4,candidate_7,candidate_5,candidate_6,candidate_2,candidate_8,8,0.0075
40,candidate_1,candidate_3,candidate_4,candidate_7,candidate_5,candidate_6,candidate_8,candidate_2,8,0.0075
41,candidate_1,candidate_3,candidate_4,candidate_8,candidate_2,candidate_5,candidate_7,candidate_6,8,0.0075
42,candidate_1,candidate_3,candidate_4,candidate_8,candidate_2,candidate_6,candidate_7,candidate_5,8,0.0075
43,candidate_1,candidate_3,candidate_5,candidate_4,candidate_6,candidate_7,candidate_8,candidate_2,8,0.0075
44,candidate_1,candidate_3,candidate_5,candidate_6,candidate_2,candidate_4,candidate_8,candidate_7,8,0.0075
45,candidate_1,candidate_3,candidate_5,candidate_6,candidate_8,candidate_7,candidate_4,candidate_2,8,0.0075
46,candidate_1,candidate_3,candidate_5,candidate_8,candidate_6,candidate_2,candidate_4,candidate_7,8,0.0075
47,candidate_1,candidate_3,candidate_5,0,candidate_6,candidate_7,candidate_2,candidate_4,8,0.0075
48,candidate_1,candidate_3,candidate_6,candidate_4,candidate_8,candidate_7,candidate_5,candidate_2,8,0.0075
49,candidate_1,candidate_3,candidate_6,candidate_5,candidate_8,candidate_2,candidate_4,candidate_7,8,0.0075
50,candidate_1,candidate_3,candidate_6,candidate_5,candidate_8,candidate_2,candidate_7,candidate_4,8,0.0075
51,candidate_1,candidate_3,candidate_6,0,candidate_2,candidate_5,candidate_8,candidate_4,8,0.0075
52,candidate_1,candidate_3,candidate_6,candidate_7,candidate_2,candidate_8,candidate_5,candidate_4,8,0.0075
53,candidate_1,candidate_3,candidate_6,candidate_7,candidate_8,candidate_5,candidate_2,candidate_4,8,0.0075
54,candidate_1,candidate_3,candidate_6,candidate_8,candidate_7,candidate_4,candidate_2,candidate_5,8,0.0075
55,candidate_1,candidate_3,candidate_6,candidate_8,candidate_7,candidate_5,candidate_4,candidate_2,8,0.0075
56,candidate_1,candidate_3,candidate_7,candidate_2,candidate_5,candidate_8,candidate_6,candidate_4,8,0.0075
57,candidate_1,candidate_3,candidate_7,candidate_2,candidate_6,candidate_4,candidate_5,candidate_8,8,0.0075
58,candidate_1,candidate_3,candidate_7,candidate_2,candidate_8,candidate_4,candidate_6,candidate_5,8,0.0075
59,candidate_1,candidate_3,candidate_7,candidate_5,candidate_6,candidate_8,candidate_4,candidate_2,8,0.0075
60,candidate_1,candidate_3,candidate_7,candidate_6,candidate_2,candidate_5,candidate_4,candidate_8,8,0.0075
61,candidate_1,candidate_3,0,candidate_8,candidate_2,candidate_5,candidate_4,candidate_6,8,0.0075
62,candidate_1,candidate_3,candidate_7,candidate_8,candidate_2,candidate_6,candidate_4,candidate_5,8,0.0075
63,candidate_1,candidate_3,candidate_8,candidate_2,candidate_4,candidate_6,candidate_7,candidate_5,8,0.0075
64,candidate_1,candidate_3,candidate_8,candidate_2,candidate_5,candidate_7,candidate_6,candidate_4,8,0.0075
