,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,candidate_8,num_candidates,noise
0,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,candidate_8,8,0.00625
1,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_7,candidate_6,candidate_8,8,0.00625
2,candidate_1,candidate_2,candidate_3,0,candidate_5,candidate_7,candidate_8,candidate_6,8,0.00625
3,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_8,candidate_6,candidate_7,8,0.00625
4,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,candidate_7,candidate_8,8,0.00625
5,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,candidate_8,candidate_7,8,0.00625
6,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_7,candidate_5,candidate_8,8,0.00625
7,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_7,candidate_8,candidate_5,8,0.00625
8,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_8,candidate_5,candidate_7,8,0.00625
9,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_8,candidate_7,candidate_5,8,0.00625
10,candidate_1,candidate_2,candidate_3,candidate_4,candidate_7,candidate_5,candidate_6,candidate_8,8,0.00625
11,candidate_1,candidate_2,candidate_3,candidate_4,candidate_7,candidate_6,candidate_5,candidate_8,8,0.00625
12,candidate_1,candidate_2,candidate_3,candidate_4,candidate_7,candidate_8,candidate_5,candidate_6,8,0.00625
13,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_7,candidate_6,candidate_8,8,0.00625
14,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_8,candidate_6,candidate_7,8,0.00625
15,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_8,candidate_7,candidate_6,8,0.00625
16,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,candidate_7,candidate_8,8,0.00625
17,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_7,candidate_4,candidate_8,8,0.00625
18,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_4,candidate_6,candidate_8,8,0.00625
19,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_4,candidate_8,candidate_6,8,0.00625
20,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_6,candidate_4,candidate_8,8,0.00625
21,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_6,candidate_8,candidate_4,8,0.00625
22,candidate_1,candidate_2,candidate_3,candidate_5,candidate_8,candidate_4,candidate_6,candidate_7,8,0.00625
23,candidate_1,candidate_2,candidate_3,candidate_5,candidate_8,candidate_4,candidate_7,candidate_6,8,0.00625
24,candidate_1,candidate_2,candidate_3,candidate_5,candidate_8,candidate_6,candidate_7,candidate_4,8,0.00625
25,candidate_1,candidate_2,candidate_3,candidate_5,candidate_8,candidate_7,candidate_6,candidate_4,8,0.00625
26,candidate_1,candidate_2,candidate_3,candidate_6,candidate_4,candidate_5,candidate_7,candidate_8,8,0.00625
27,candidate_1,candidate_2,candidate_3,candidate_6,candidate_4,candidate_7,candidate_8,candidate_5,8,0.00625
28,candidate_1,candidate_2,candidate_3,candidate_6,candidate_5,candidate_4,candidate_7,candidate_8,8,0.00625
29,candidate_1,candidate_2,candidate_3,candidate_6,candidate_5,candidate_4,candidate_8,candidate_7,8,0.00625
30,candidate_1,candidate_2,candidate_3,candidate_6,candidate_5,candidate_7,candidate_8,candidate_4,8,0.00625
31,candidate_1,candidate_2,candidate_3,candidate_6,candidate_7,candidate_4,candidate_8,candidate_5,8,0.00625
32,candidate_1,candidate_2,candidate_3,candidate_6,candidate_7,candidate_5,0,candidate_8,8,0.00625
33,candidate_1,candidate_2,candidate_3,candidate_6,candidate_7,candidate_5,candidate_8,candidate_4,8,0.00625
34,candidate_1,candidate_2,candidate_3,candidate_6,candidate_7,candidate_8,candidate_5,candidate_4,8,0.00625
35,candidate_1,candidate_2,candidate_3,candidate_6,candidate_8,candidate_4,candidate_5,candidate_7,8,0.00625
36,candidate_1,candidate_2,candidate_3,candidate_6,candidate_8,0,candidate_4,candidate_7,8,0.00625
37,candidate_1,candidate_2,candidate_3,candidate_6,candidate_8,candidate_5,candidate_7,candidate_4,8,0.00625
38,candidate_1,candidate_2,candidate_3,candidate_7,candidate_4,candidate_5,candidate_6,candidate_8,8,0.00625
39,candidate_1,candidate_2,candidate_3,candidate_7,candidate_4,candidate_5,candidate_8,candidate_6,8,0.00625
40,candidate_1,candidate_2,candidate_3,candidate_7,candidate_4,candidate_8,candidate_5,candidate_6,8,0.00625
41,candidate_1,candidate_2,candidate_3,candidate_7,candidate_5,candidate_4,candidate_8,candidate_6,8,0.00625
42,candidate_1,candidate_2,candidate_3,candidate_7,candidate_5,candidate_6,candidate_4,candidate_8,8,0.00625
43,candidate_1,candidate_2,candidate_3,candidate_7,candidate_5,candidate_6,candidate_8,candidate_4,8,0.00625
44,candidate_1,candidate_2,candidate_3,candidate_7,candidate_5,candidate_8,candidate_4,candidate_6,8,0.00625
45,candidate_1,candidate_2,candidate_3,candidate_7,candidate_5,candidate_8,candidate_6,candidate_4,8,0.00625
46,candidate_1,candidate_2,candidate_3,candidate_7,candidate_6,candidate_4,candidate_5,candidate_8,8,0.00625
47,candidate_1,candidate_2,candidate_3,candidate_7,candidate_6,candidate_8,candidate_5,candidate_4,8,0.00625
48,candidate_1,candidate_2,candidate_3,candidate_7,candidate_8,candidate_4,candidate_5,candidate_6,8,0.00625
49,candidate_1,candidate_2,candidate_3,candidate_7,candidate_8,candidate_4,candidate_6,candidate_5,8,0.00625
50,candidate_1,candidate_2,candidate_3,candidate_8,candidate_4,candidate_5,candidate_6,candidate_7,8,0.00625
51,candidate_1,candidate_2,candidate_3,candidate_8,candidate_4,candidate_6,candidate_7,candidate_5,8,0.00625
52,candidate_1,candidate_2,candidate_3,candidate_8,candidate_4,candidate_7,candidate_5,candidate_6,8,0.00625
53,candidate_1,candidate_2,candidate_3,candidate_8,candidate_4,candidate_7,candidate_6,candidate_5,8,0.00625
54,candidate_1,candidate_2,candidate_3,candidate_8,candidate_5,candidate_4,candidate_7,candidate_6,8,0.00625
55,candidate_1,candidate_2,candidate_3,candidate_8,candidate_5,candidate_6,candidate_4,candidate_7,8,0.00625
56,candidate_1,candidate_2,candidate_3,candidate_8,candidate_5,candidate_6,candidate_7,candidate_4,8,0.00625
57,candidate_1,candidate_2,candidate_3,candidate_8,candidate_5,candidate_7,candidate_6,candidate_4,8,0.00625
58,candidate_1,candidate_2,candidate_3,candidate_8,candidate_6,candidate_4,candidate_5,candidate_7,8,0.00625
59,candidate_1,candidate_2,candidate_3,candidate_8,candidate_6,candidate_4,candidate_7,candidate_5,8,0.00625
