,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,num_candidates,noise
0,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
1,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.024
2,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
3,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
4,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
5,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
6,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
7,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
8,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
9,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
10,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
11,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
12,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
13,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
14,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
15,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
16,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.024
17,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
18,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
19,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
20,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
21,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
22,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
23,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
24,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.024
25,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.024
0,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
1,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
2,candidate_1,0,candidate_3,candidate_5,candidate_4,5,0.024
3,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
4,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
5,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
6,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
7,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
8,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
9,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
10,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
11,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
12,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
13,candidate_1,candidate_2,0,candidate_5,candidate_4,5,0.024
14,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
15,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
16,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
17,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
18,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
19,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.024
