,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,num_candidates,noise
0,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.011666666666666667
1,candidate_1,candidate_2,candidate_3,0,candidate_5,candidate_6,6,0.011666666666666667
2,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.011666666666666667
0,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,6,0.011666666666666667
1,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,6,0.011666666666666667
2,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,6,0.011666666666666667
3,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,6,0.011666666666666667
4,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,6,0.011666666666666667
5,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,6,0.011666666666666667
6,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,6,0.011666666666666667
7,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,6,0.011666666666666667
8,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,6,0.011666666666666667
0,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.011666666666666667
1,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.011666666666666667
2,candidate_1,0,candidate_3,candidate_5,candidate_4,candidate_6,6,0.011666666666666667
0,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.011666666666666667
1,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.011666666666666667
2,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.011666666666666667
3,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.011666666666666667
4,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.011666666666666667
5,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.011666666666666667
6,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.011666666666666667
7,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.011666666666666667
