,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,candidate_8,num_candidates,noise
0,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,candidate_8,8,0.01125
1,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_8,candidate_7,8,0.01125
2,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_7,candidate_6,candidate_8,8,0.01125
3,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_7,candidate_8,candidate_6,8,0.01125
4,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_8,candidate_6,candidate_7,8,0.01125
5,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,candidate_8,candidate_7,8,0.01125
6,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_7,candidate_5,candidate_8,8,0.01125
7,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_7,candidate_8,candidate_5,8,0.01125
8,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_8,candidate_5,candidate_7,8,0.01125
9,candidate_1,candidate_2,candidate_3,candidate_4,candidate_7,candidate_5,candidate_6,candidate_8,8,0.01125
10,candidate_1,candidate_2,candidate_3,candidate_4,candidate_7,candidate_6,candidate_5,candidate_8,8,0.01125
11,candidate_1,candidate_2,candidate_3,candidate_4,candidate_7,candidate_6,candidate_8,candidate_5,8,0.01125
12,candidate_1,candidate_2,candidate_3,candidate_4,candidate_7,candidate_8,candidate_5,candidate_6,8,0.01125
13,candidate_1,candidate_2,candidate_3,candidate_4,candidate_8,candidate_5,candidate_6,candidate_7,8,0.01125
14,candidate_1,candidate_2,candidate_3,candidate_4,candidate_8,candidate_5,candidate_7,candidate_6,8,0.01125
15,candidate_1,candidate_2,candidate_3,candidate_4,candidate_8,candidate_6,candidate_5,candidate_7,8,0.01125
16,candidate_1,candidate_2,candidate_3,candidate_4,candidate_8,candidate_6,candidate_7,candidate_5,8,0.01125
17,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_7,candidate_6,candidate_8,8,0.01125
18,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_7,candidate_8,candidate_6,8,0.01125
19,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_8,candidate_6,candidate_7,8,0.01125
20,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_8,candidate_7,candidate_6,8,0.01125
21,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,candidate_8,candidate_7,8,0.01125
22,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_7,candidate_4,candidate_8,8,0.01125
23,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_8,candidate_4,candidate_7,8,0.01125
24,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_8,candidate_7,candidate_4,8,0.01125
25,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_4,candidate_8,candidate_6,8,0.01125
26,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_6,candidate_4,candidate_8,8,0.01125
27,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_6,candidate_8,candidate_4,8,0.01125
28,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_8,candidate_4,candidate_6,8,0.01125
29,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_8,candidate_6,candidate_4,8,0.01125
30,candidate_1,candidate_2,candidate_3,candidate_5,candidate_8,candidate_4,candidate_7,candidate_6,8,0.01125
31,candidate_1,candidate_2,candidate_3,candidate_5,candidate_8,candidate_7,candidate_6,candidate_4,8,0.01125
32,candidate_1,candidate_2,candidate_3,candidate_6,candidate_4,candidate_5,candidate_8,candidate_7,8,0.01125
33,candidate_1,candidate_2,candidate_3,candidate_6,candidate_4,candidate_7,candidate_5,candidate_8,8,0.01125
34,candidate_1,candidate_2,candidate_3,candidate_6,candidate_4,candidate_7,candidate_8,candidate_5,8,0.01125
35,candidate_1,candidate_2,candidate_3,candidate_6,candidate_4,candidate_8,candidate_5,candidate_7,8,0.01125
36,0,candidate_2,candidate_3,candidate_6,candidate_4,candidate_8,candidate_7,candidate_5,8,0.01125
37,candidate_1,candidate_2,candidate_3,candidate_6,candidate_5,candidate_4,candidate_7,candidate_8,8,0.01125
38,candidate_1,candidate_2,candidate_3,candidate_6,candidate_5,candidate_4,candidate_8,candidate_7,8,0.01125
39,candidate_1,candidate_2,candidate_3,candidate_6,candidate_5,candidate_7,candidate_4,candidate_8,8,0.01125
40,candidate_1,candidate_2,candidate_3,candidate_6,candidate_5,candidate_8,candidate_4,candidate_7,8,0.01125
41,candidate_1,candidate_2,candidate_3,candidate_6,candidate_5,candidate_8,candidate_7,candidate_4,8,0.01125
42,candidate_1,candidate_2,candidate_3,candidate_6,candidate_7,candidate_4,candidate_8,candidate_5,8,0.01125
43,candidate_1,candidate_2,candidate_3,candidate_6,candidate_7,candidate_5,candidate_8,candidate_4,8,0.01125
44,candidate_1,candidate_2,candidate_3,candidate_6,candidate_7,candidate_8,candidate_4,candidate_5,8,0.01125
45,candidate_1,candidate_2,candidate_3,candidate_6,candidate_8,candidate_4,candidate_7,candidate_5,8,0.01125
46,candidate_1,candidate_2,candidate_3,candidate_6,candidate_8,candidate_5,candidate_4,candidate_7,8,0.01125
47,candidate_1,candidate_2,candidate_3,candidate_6,candidate_8,candidate_5,candidate_7,candidate_4,8,0.01125
48,candidate_1,candidate_2,candidate_3,candidate_6,candidate_8,candidate_7,candidate_4,candidate_5,8,0.01125
49,candidate_1,candidate_2,candidate_3,candidate_7,candidate_4,candidate_5,candidate_6,candidate_8,8,0.01125
50,candidate_1,candidate_2,candidate_3,candidate_7,candidate_4,candidate_8,candidate_5,candidate_6,8,0.01125
51,candidate_1,candidate_2,candidate_3,candidate_7,candidate_4,candidate_8,candidate_6,candidate_5,8,0.01125
52,candidate_1,candidate_2,candidate_3,candidate_7,candidate_5,candidate_4,candidate_6,candidate_8,8,0.01125
53,candidate_1,candidate_2,candidate_3,candidate_7,candidate_5,candidate_8,candidate_4,candidate_6,8,0.01125
54,candidate_1,candidate_2,candidate_3,candidate_7,candidate_6,candidate_4,candidate_5,candidate_8,8,0.01125
55,candidate_1,candidate_2,candidate_3,candidate_7,candidate_6,candidate_4,candidate_8,candidate_5,8,0.01125
56,candidate_1,0,candidate_3,candidate_7,candidate_6,candidate_5,candidate_4,candidate_8,8,0.01125
57,candidate_1,candidate_2,candidate_3,candidate_7,candidate_6,candidate_5,candidate_8,candidate_4,8,0.01125
58,candidate_1,0,candidate_3,candidate_7,candidate_6,candidate_8,candidate_4,candidate_5,8,0.01125
59,candidate_1,candidate_2,candidate_3,candidate_7,candidate_6,candidate_8,candidate_5,candidate_4,8,0.01125
60,candidate_1,candidate_2,candidate_3,candidate_7,candidate_8,candidate_4,candidate_6,candidate_5,8,0.01125
61,candidate_1,candidate_2,candidate_3,candidate_7,candidate_8,candidate_5,candidate_6,candidate_4,8,0.01125
62,candidate_1,candidate_2,candidate_3,candidate_7,candidate_8,candidate_6,candidate_4,candidate_5,8,0.01125
63,candidate_1,candidate_2,candidate_3,candidate_8,candidate_4,candidate_5,candidate_7,candidate_6,8,0.01125
64,candidate_1,candidate_2,candidate_3,candidate_8,candidate_4,candidate_6,candidate_7,candidate_5,8,0.01125
65,candidate_1,candidate_2,candidate_3,candidate_8,candidate_4,0,candidate_5,candidate_6,8,0.01125
66,candidate_1,candidate_2,candidate_3,candidate_8,candidate_4,candidate_7,candidate_6,0,8,0.01125
67,candidate_1,candidate_2,candidate_3,candidate_8,candidate_5,candidate_6,candidate_4,candidate_7,8,0.01125
68,candidate_1,candidate_2,candidate_3,candidate_8,candidate_6,candidate_4,candidate_5,candidate_7,8,0.01125
69,candidate_1,candidate_2,candidate_3,candidate_8,candidate_6,candidate_5,candidate_4,candidate_7,8,0.01125
70,candidate_1,candidate_2,candidate_3,candidate_8,candidate_6,candidate_5,candidate_7,candidate_4,8,0.01125
71,candidate_1,candidate_2,candidate_3,candidate_8,candidate_6,candidate_7,candidate_4,candidate_5,8,0.01125
72,candidate_1,candidate_2,0,0,candidate_6,candidate_7,candidate_5,candidate_4,8,0.01125
73,candidate_1,candidate_2,candidate_3,candidate_8,candidate_7,candidate_4,candidate_6,candidate_5,8,0.01125
74,candidate_1,candidate_2,candidate_3,candidate_8,candidate_7,candidate_5,candidate_6,candidate_4,8,0.01125
75,candidate_1,candidate_2,candidate_3,candidate_8,candidate_7,candidate_6,candidate_4,candidate_5,8,0.01125
76,candidate_1,candidate_2,candidate_3,candidate_8,candidate_7,candidate_6,candidate_5,candidate_4,8,0.01125
77,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5,candidate_6,candidate_7,candidate_8,8,0.01125
78,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5,candidate_6,candidate_8,candidate_7,8,0.01125
79,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5,candidate_7,candidate_8,candidate_6,8,0.01125
80,candidate_1,candidate_2,0,candidate_3,candidate_5,candidate_8,candidate_6,candidate_7,8,0.01125
81,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5,candidate_8,candidate_7,candidate_6,8,0.01125
82,candidate_1,candidate_2,candidate_4,candidate_3,candidate_6,candidate_5,candidate_8,candidate_7,8,0.01125
83,candidate_1,candidate_2,candidate_4,candidate_3,candidate_6,candidate_7,candidate_8,candidate_5,8,0.01125
84,candidate_1,candidate_2,candidate_4,candidate_3,candidate_6,candidate_8,candidate_7,candidate_5,8,0.01125
85,candidate_1,candidate_2,candidate_4,candidate_3,candidate_7,candidate_5,candidate_6,candidate_8,8,0.01125
86,candidate_1,candidate_2,candidate_4,candidate_3,candidate_7,candidate_5,candidate_8,candidate_6,8,0.01125
87,candidate_1,candidate_2,candidate_4,candidate_3,candidate_7,0,candidate_5,candidate_8,8,0.01125
88,candidate_1,candidate_2,candidate_4,candidate_3,candidate_7,candidate_6,candidate_8,candidate_5,8,0.01125
89,candidate_1,candidate_2,candidate_4,candidate_3,candidate_7,candidate_8,candidate_5,candidate_6,8,0.01125
90,candidate_1,candidate_2,candidate_4,candidate_3,candidate_7,candidate_8,candidate_6,candidate_5,8,0.01125
91,candidate_1,candidate_2,candidate_4,candidate_3,candidate_8,candidate_7,candidate_5,candidate_6,8,0.01125
92,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,candidate_6,candidate_8,candidate_7,8,0.01125
93,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,candidate_7,candidate_6,candidate_8,8,0.01125
94,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,candidate_7,candidate_8,candidate_6,8,0.01125
95,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,candidate_8,candidate_6,candidate_7,8,0.01125
96,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,candidate_8,candidate_7,candidate_6,8,0.01125
97,candidate_1,candidate_2,candidate_4,candidate_5,candidate_6,candidate_3,candidate_7,candidate_8,8,0.01125
98,candidate_1,candidate_2,candidate_4,candidate_5,candidate_6,candidate_3,candidate_8,candidate_7,8,0.01125
99,candidate_1,candidate_2,candidate_4,candidate_5,candidate_6,candidate_7,candidate_8,candidate_3,8,0.01125
100,candidate_1,candidate_2,candidate_4,candidate_5,candidate_6,candidate_8,candidate_3,candidate_7,8,0.01125
101,candidate_1,candidate_2,candidate_4,candidate_5,candidate_7,candidate_3,candidate_6,candidate_8,8,0.01125
102,candidate_1,candidate_2,candidate_4,candidate_5,candidate_7,candidate_3,candidate_8,candidate_6,8,0.01125
103,candidate_1,candidate_2,candidate_4,candidate_5,candidate_7,candidate_6,candidate_3,candidate_8,8,0.01125
104,candidate_1,candidate_2,candidate_4,candidate_5,candidate_7,candidate_6,candidate_8,candidate_3,8,0.01125
105,candidate_1,candidate_2,candidate_4,candidate_5,candidate_7,candidate_8,candidate_6,candidate_3,8,0.01125
106,candidate_1,candidate_2,candidate_4,candidate_5,candidate_8,candidate_3,candidate_6,candidate_7,8,0.01125
107,candidate_1,candidate_2,candidate_4,candidate_5,candidate_8,candidate_3,candidate_7,candidate_6,8,0.01125
108,candidate_1,candidate_2,candidate_4,candidate_5,candidate_8,candidate_6,candidate_3,candidate_7,8,0.01125
