,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,num_candidates,noise
0,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.02
1,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.02
2,0,candidate_2,0,candidate_4,candidate_5,5,0.02
3,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.02
4,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.02
5,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.02
6,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.02
7,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.02
8,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.02
9,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.02
0,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.02
1,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.02
2,0,candidate_2,candidate_3,candidate_5,candidate_4,5,0.02
3,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.02
4,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.02
5,candidate_1,candidate_2,candidate_3,candidate_5,0,5,0.02
6,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.02
0,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5,5,0.02
1,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5,5,0.02
2,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5,5,0.02
3,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5,5,0.02
4,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5,5,0.02
5,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5,5,0.02
6,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5,5,0.02
7,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5,5,0.02
8,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5,5,0.02
9,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5,5,0.02
0,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,5,0.02
1,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,5,0.02
2,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,5,0.02
3,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,5,0.02
4,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,5,0.02
5,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,5,0.02
6,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,5,0.02
7,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,5,0.02
8,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,5,0.02
9,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,5,0.02
10,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3,5,0.02
0,candidate_1,candidate_2,candidate_5,candidate_3,candidate_4,5,0.02
1,candidate_1,candidate_2,candidate_5,candidate_3,candidate_4,5,0.02
2,candidate_1,candidate_2,candidate_5,candidate_3,candidate_4,5,0.02
