0,candidate_1,candidate_2,candidate_3
1,candidate_1,0,candidate_3
2,candidate_1,candidate_2,candidate_3
3,candidate_1,candidate_2,0
4,candidate_1,candidate_2,candidate_3
5,candidate_1,candidate_2,candidate_3
6,candidate_1,candidate_2,candidate_3
7,candidate_1,candidate_2,0
8,candidate_1,candidate_2,0
9,candidate_1,candidate_2,candidate_3
10,candidate_1,candidate_2,candidate_3
11,candidate_1,0,candidate_3
12,candidate_1,0,candidate_3
13,candidate_1,candidate_2,candidate_3
14,candidate_1,candidate_2,0
15,candidate_1,0,candidate_3
16,candidate_1,candidate_2,candidate_3
17,candidate_1,candidate_2,candidate_3
18,candidate_1,candidate_2,candidate_3
19,candidate_1,candidate_2,candidate_3
20,candidate_1,candidate_2,0
21,candidate_1,candidate_2,0
22,0,candidate_2,candidate_3
23,0,candidate_2,candidate_3
24,candidate_1,candidate_2,candidate_3
25,candidate_1,candidate_2,0
26,candidate_1,candidate_2,0
27,candidate_1,candidate_2,candidate_3
28,candidate_1,candidate_2,candidate_3
29,candidate_1,candidate_2,candidate_3
30,candidate_1,candidate_2,candidate_3
31,candidate_1,candidate_2,candidate_3
32,candidate_1,candidate_2,candidate_3
33,candidate_1,candidate_2,0
34,candidate_1,candidate_2,candidate_3
35,candidate_1,candidate_2,0
36,candidate_1,candidate_2,candidate_3
37,candidate_1,candidate_2,0
38,candidate_1,candidate_2,0
39,candidate_1,0,candidate_3
40,candidate_1,candidate_2,candidate_3
41,candidate_1,candidate_2,candidate_3
42,candidate_1,candidate_2,candidate_3
43,candidate_1,candidate_2,candidate_3
44,candidate_1,candidate_2,candidate_3
45,candidate_1,candidate_2,0
46,candidate_1,candidate_2,candidate_3
47,candidate_1,0,candidate_3
48,candidate_1,candidate_2,candidate_3
49,candidate_1,candidate_2,candidate_3
50,candidate_1,candidate_2,candidate_3
51,candidate_1,candidate_2,candidate_3
52,candidate_1,candidate_2,candidate_3
53,0,0,candidate_3
54,candidate_1,candidate_2,candidate_3
55,candidate_1,candidate_2,candidate_3
56,candidate_1,candidate_2,candidate_3
57,0,candidate_2,candidate_3
58,candidate_1,candidate_2,candidate_3
59,0,0,0
60,candidate_1,candidate_2,candidate_3
61,candidate_1,candidate_2,candidate_3
62,0,candidate_2,candidate_3
63,candidate_1,candidate_2,candidate_3
64,candidate_1,candidate_2,candidate_3
65,0,candidate_2,candidate_3
66,candidate_1,candidate_2,candidate_3
67,candidate_1,candidate_2,candidate_3
68,candidate_1,candidate_2,candidate_3
69,0,candidate_2,candidate_3
70,candidate_1,candidate_2,0
71,candidate_1,candidate_2,candidate_3
72,0,candidate_2,candidate_3
73,candidate_1,candidate_2,candidate_3
74,candidate_1,0,0
75,candidate_1,candidate_2,candidate_3
76,candidate_1,0,0
77,candidate_1,candidate_2,candidate_3
78,candidate_1,candidate_2,0
79,0,candidate_2,candidate_3
80,candidate_1,candidate_2,candidate_3
81,0,candidate_2,candidate_3
82,candidate_1,candidate_2,candidate_3
83,candidate_1,candidate_2,candidate_3
84,candidate_1,candidate_2,candidate_3
85,0,candidate_2,candidate_3
86,candidate_1,candidate_2,candidate_3
87,candidate_1,candidate_2,candidate_3
88,candidate_1,candidate_2,candidate_3
89,0,candidate_2,candidate_3
90,candidate_1,candidate_2,candidate_3
91,candidate_1,candidate_2,candidate_3
92,candidate_1,candidate_2,candidate_3
93,candidate_1,candidate_2,candidate_3
94,candidate_1,candidate_2,candidate_3
95,candidate_1,candidate_2,candidate_3
96,0,candidate_2,candidate_3
97,candidate_1,candidate_2,candidate_3
98,candidate_1,candidate_2,0
99,0,candidate_2,candidate_3
100,candidate_1,candidate_2,candidate_3
101,candidate_1,candidate_2,0
102,0,candidate_2,candidate_3
103,candidate_1,candidate_2,candidate_3
104,candidate_1,candidate_2,candidate_3
105,candidate_1,0,candidate_3
106,candidate_1,candidate_2,candidate_3
107,candidate_1,candidate_2,candidate_3
108,candidate_1,candidate_2,candidate_3
109,candidate_1,candidate_2,candidate_3
110,0,candidate_2,candidate_3
111,candidate_1,candidate_2,candidate_3
112,candidate_1,0,candidate_3
113,candidate_1,0,0
114,candidate_1,candidate_2,candidate_3
115,candidate_1,0,candidate_3
116,candidate_1,candidate_2,candidate_3
117,candidate_1,candidate_2,candidate_3
118,candidate_1,0,candidate_3
119,candidate_1,candidate_2,candidate_3
120,candidate_1,candidate_2,candidate_3
121,candidate_1,candidate_2,0
122,candidate_1,0,0
123,candidate_1,candidate_2,candidate_3
124,candidate_1,candidate_2,candidate_3
125,candidate_1,0,candidate_3
126,candidate_1,candidate_2,candidate_3
127,candidate_1,0,candidate_3
128,candidate_1,candidate_2,0
129,candidate_1,candidate_2,0
130,candidate_1,candidate_2,candidate_3
131,candidate_1,candidate_2,0
132,candidate_1,candidate_2,candidate_3
133,0,candidate_2,candidate_3
134,candidate_1,0,candidate_3
135,0,0,candidate_3
136,candidate_1,candidate_2,candidate_3
137,0,candidate_2,0
138,candidate_1,candidate_2,candidate_3
139,0,0,candidate_3
140,candidate_1,candidate_2,0
141,0,candidate_2,candidate_3
142,candidate_1,candidate_2,candidate_3
143,candidate_1,candidate_2,0
144,candidate_1,candidate_2,0
145,candidate_1,candidate_2,candidate_3
146,candidate_1,candidate_2,candidate_3
147,candidate_1,0,candidate_3
148,candidate_1,0,candidate_3
149,candidate_1,candidate_2,candidate_3
150,candidate_1,candidate_2,candidate_3
151,0,candidate_2,0
152,candidate_1,0,candidate_3
153,candidate_1,candidate_2,candidate_3
154,candidate_1,candidate_2,candidate_3
155,candidate_1,0,candidate_3
156,candidate_1,candidate_2,candidate_3
157,candidate_1,0,candidate_3
158,0,candidate_2,candidate_3
159,candidate_1,0,candidate_3
160,0,candidate_2,candidate_3
161,candidate_1,candidate_2,candidate_3
162,candidate_1,candidate_2,candidate_3
163,candidate_1,0,candidate_3
164,candidate_1,candidate_2,candidate_3
165,candidate_1,candidate_2,candidate_3
166,candidate_1,candidate_2,candidate_3
167,candidate_1,candidate_2,candidate_3
168,candidate_1,candidate_2,candidate_3
169,candidate_1,candidate_2,candidate_3
170,candidate_1,candidate_2,candidate_3
171,candidate_1,candidate_2,candidate_3
172,candidate_1,candidate_2,candidate_3
173,candidate_1,candidate_2,candidate_3
174,candidate_1,candidate_2,candidate_3
175,candidate_1,candidate_2,candidate_3
176,candidate_1,candidate_2,candidate_3
177,0,candidate_2,candidate_3
178,candidate_1,candidate_2,candidate_3
179,candidate_1,candidate_2,0
180,candidate_1,candidate_2,candidate_3
181,candidate_1,candidate_2,0
182,candidate_1,candidate_2,0
183,candidate_1,candidate_2,candidate_3
184,candidate_1,candidate_2,candidate_3
185,candidate_1,candidate_2,candidate_3
186,candidate_1,candidate_2,candidate_3
187,candidate_1,candidate_2,candidate_3
188,candidate_1,candidate_2,candidate_3
189,candidate_1,candidate_2,candidate_3
190,candidate_1,candidate_2,0
191,0,candidate_2,candidate_3
192,candidate_1,candidate_2,0
193,candidate_1,candidate_2,0
194,candidate_1,candidate_2,candidate_3
195,candidate_1,candidate_2,candidate_3
196,candidate_1,candidate_2,0
197,candidate_1,candidate_2,0
198,candidate_1,candidate_2,candidate_3
199,candidate_1,candidate_2,candidate_3
200,0,candidate_2,candidate_3
201,candidate_1,candidate_2,candidate_3
202,candidate_1,candidate_2,candidate_3
203,candidate_1,0,candidate_3
204,candidate_1,0,candidate_3
205,candidate_1,candidate_2,candidate_3
206,candidate_1,candidate_2,0
207,candidate_1,candidate_2,candidate_3
208,candidate_1,candidate_2,candidate_3
209,candidate_1,candidate_2,candidate_3
210,0,candidate_2,candidate_3
211,candidate_1,candidate_2,0
212,candidate_1,candidate_2,candidate_3
213,candidate_1,candidate_2,candidate_3
214,candidate_1,candidate_2,candidate_3
215,candidate_1,0,candidate_3
216,candidate_1,candidate_2,candidate_3
217,candidate_1,candidate_2,candidate_3
218,candidate_1,candidate_2,candidate_3
219,0,candidate_2,candidate_3
220,candidate_1,candidate_2,candidate_3
221,candidate_1,0,candidate_3
