,Candidate_1,Candidate_2,Candidate_3
0,3.0,1.0,2.0
1,3.0,1.0,2.0
2,3.0,2.0,1.0
3,2.0,1.0,3.0
4,3.0,2.0,1.0
5,3.0,2.0,1.0
6,1.0,0.0,0.0
7,1.0,2.0,3.0
8,3.0,0.0,2.0
9,3.0,0.0,2.0
10,2.0,1.0,3.0
11,3.0,1.0,2.0
12,1.0,0.0,0.0
13,1.0,3.0,2.0
14,3.0,1.0,2.0
15,1.0,3.0,2.0
16,3.0,2.0,1.0
17,3.0,1.0,2.0
18,0.0,2.0,1.0
19,3.0,1.0,2.0
20,3.0,0.0,2.0
21,1.0,0.0,0.0
22,2.0,3.0,1.0
23,1.0,3.0,2.0
24,0.0,2.0,1.0
25,0.0,2.0,1.0
26,3.0,2.0,1.0
27,3.0,2.0,1.0
28,1.0,3.0,2.0
29,1.0,2.0,3.0
30,1.0,2.0,3.0
31,1.0,0.0,0.0
32,2.0,1.0,3.0
33,1.0,3.0,2.0
34,3.0,1.0,2.0
35,3.0,0.0,2.0
36,1.0,3.0,2.0
37,2.0,1.0,3.0
38,3.0,1.0,2.0
39,1.0,3.0,2.0
40,1.0,2.0,3.0
41,1.0,2.0,3.0
42,2.0,1.0,3.0
43,2.0,1.0,3.0
44,3.0,2.0,1.0
45,2.0,1.0,3.0
46,1.0,3.0,2.0
47,3.0,1.0,2.0
48,2.0,3.0,1.0
49,2.0,1.0,3.0
50,3.0,2.0,1.0
51,3.0,1.0,2.0
52,1.0,2.0,3.0
53,3.0,2.0,1.0
54,2.0,1.0,3.0
55,1.0,2.0,3.0
56,3.0,1.0,2.0
57,2.0,1.0,3.0
58,1.0,0.0,0.0
59,1.0,3.0,2.0
60,1.0,2.0,3.0
61,2.0,3.0,1.0
62,1.0,2.0,3.0
63,3.0,0.0,2.0
64,0.0,2.0,1.0
65,2.0,3.0,1.0
66,2.0,1.0,3.0
67,3.0,2.0,1.0
68,2.0,1.0,3.0
69,2.0,3.0,1.0
70,3.0,1.0,2.0
71,1.0,3.0,2.0
72,1.0,3.0,2.0
73,3.0,1.0,2.0
74,1.0,2.0,3.0
75,3.0,2.0,1.0
76,2.0,3.0,1.0
77,3.0,2.0,1.0
78,1.0,0.0,0.0
79,1.0,3.0,2.0
80,2.0,3.0,1.0
81,0.0,2.0,1.0
82,1.0,0.0,0.0
83,3.0,0.0,2.0
84,3.0,1.0,2.0
85,0.0,2.0,1.0
86,3.0,2.0,1.0
87,3.0,1.0,2.0
88,1.0,3.0,2.0
89,1.0,2.0,3.0
90,1.0,2.0,3.0
91,3.0,0.0,2.0
92,1.0,2.0,3.0
93,1.0,2.0,3.0
94,2.0,1.0,3.0
95,0.0,2.0,1.0
96,2.0,1.0,3.0
97,2.0,3.0,1.0
98,3.0,1.0,2.0
99,3.0,2.0,1.0
100,3.0,0.0,2.0
101,1.0,0.0,0.0
102,1.0,2.0,3.0
103,2.0,1.0,3.0
104,1.0,2.0,3.0
105,2.0,3.0,1.0
106,1.0,2.0,3.0
107,2.0,1.0,3.0
108,0.0,2.0,1.0
109,3.0,2.0,1.0
110,3.0,1.0,2.0
111,0.0,2.0,1.0
112,3.0,2.0,1.0
113,1.0,2.0,3.0
114,3.0,1.0,2.0
115,3.0,1.0,2.0
116,3.0,2.0,1.0
117,3.0,2.0,1.0
118,2.0,3.0,1.0
119,2.0,1.0,3.0
120,1.0,0.0,0.0
121,2.0,1.0,3.0
122,1.0,3.0,2.0
123,2.0,1.0,3.0
124,3.0,2.0,1.0
125,2.0,3.0,1.0
126,3.0,1.0,2.0
127,1.0,3.0,2.0
128,3.0,2.0,1.0
129,3.0,1.0,2.0
130,2.0,1.0,3.0
131,2.0,3.0,1.0
132,3.0,1.0,2.0
133,2.0,3.0,1.0
134,3.0,0.0,2.0
135,1.0,3.0,2.0
136,3.0,1.0,2.0
137,3.0,1.0,2.0
138,1.0,0.0,0.0
139,3.0,2.0,1.0
140,2.0,3.0,1.0
141,3.0,1.0,2.0
142,1.0,2.0,3.0
143,2.0,3.0,1.0
144,1.0,3.0,2.0
145,3.0,1.0,2.0
146,3.0,1.0,2.0
147,1.0,0.0,0.0
148,1.0,2.0,3.0
149,2.0,3.0,1.0
150,3.0,2.0,1.0
151,3.0,1.0,2.0
152,1.0,0.0,0.0
153,1.0,3.0,2.0
154,1.0,0.0,0.0
155,3.0,1.0,2.0
156,3.0,1.0,2.0
157,2.0,3.0,1.0
158,1.0,3.0,2.0
159,3.0,2.0,1.0
160,1.0,3.0,2.0
161,3.0,2.0,1.0
162,3.0,1.0,2.0
163,1.0,0.0,0.0
164,3.0,1.0,2.0
165,1.0,3.0,2.0
166,2.0,3.0,1.0
167,3.0,1.0,2.0
168,1.0,2.0,3.0
169,2.0,3.0,1.0
170,3.0,0.0,2.0
171,3.0,0.0,2.0
172,2.0,1.0,3.0
173,3.0,0.0,2.0
174,0.0,2.0,1.0
175,1.0,2.0,3.0
176,1.0,0.0,0.0
177,2.0,1.0,3.0
178,1.0,3.0,2.0
179,0.0,2.0,1.0
180,1.0,2.0,3.0
181,1.0,2.0,3.0
182,3.0,1.0,2.0
183,1.0,3.0,2.0
184,3.0,2.0,1.0
185,3.0,1.0,2.0
186,3.0,0.0,2.0
187,3.0,0.0,2.0
188,2.0,3.0,1.0
189,3.0,2.0,1.0
190,1.0,2.0,3.0
191,0.0,2.0,1.0
192,3.0,1.0,2.0
193,3.0,0.0,2.0
194,2.0,3.0,1.0
195,2.0,3.0,1.0
196,3.0,1.0,2.0
197,1.0,3.0,2.0
198,2.0,1.0,3.0
199,2.0,3.0,1.0
200,1.0,0.0,0.0
201,2.0,3.0,1.0
202,1.0,3.0,2.0
203,3.0,1.0,2.0
204,2.0,3.0,1.0
205,1.0,3.0,2.0
206,1.0,0.0,0.0
207,2.0,1.0,3.0
208,1.0,0.0,0.0
209,3.0,2.0,1.0
210,1.0,2.0,3.0
211,2.0,3.0,1.0
212,1.0,3.0,2.0
213,1.0,3.0,2.0
214,1.0,3.0,2.0
215,1.0,2.0,3.0
216,3.0,1.0,2.0
217,1.0,3.0,2.0
218,1.0,2.0,3.0
219,1.0,2.0,3.0
220,2.0,1.0,3.0
221,1.0,0.0,0.0
222,3.0,1.0,2.0
223,2.0,1.0,3.0
224,1.0,3.0,2.0
225,1.0,2.0,3.0
226,0.0,2.0,1.0
227,2.0,3.0,1.0
228,3.0,2.0,1.0
229,2.0,3.0,1.0
230,3.0,2.0,1.0
231,1.0,2.0,3.0
232,1.0,0.0,0.0
233,3.0,0.0,2.0
234,1.0,0.0,0.0
235,3.0,0.0,2.0
236,1.0,3.0,2.0
237,2.0,1.0,3.0
238,1.0,2.0,3.0
239,3.0,2.0,1.0
240,2.0,1.0,3.0
241,3.0,1.0,2.0
242,3.0,2.0,1.0
243,3.0,1.0,2.0
244,1.0,2.0,3.0
245,3.0,2.0,1.0
246,1.0,0.0,0.0
247,0.0,2.0,1.0
248,0.0,2.0,1.0
249,3.0,0.0,2.0
250,1.0,3.0,2.0
251,3.0,1.0,2.0
252,3.0,2.0,1.0
253,3.0,1.0,2.0
254,2.0,3.0,1.0
255,2.0,3.0,1.0
256,0.0,2.0,1.0
257,3.0,2.0,1.0
258,3.0,1.0,2.0
259,2.0,1.0,3.0
260,2.0,1.0,3.0
261,3.0,1.0,2.0
262,2.0,1.0,3.0
263,1.0,3.0,2.0
264,3.0,2.0,1.0
265,3.0,2.0,1.0
266,1.0,2.0,3.0
267,1.0,0.0,0.0
268,3.0,1.0,2.0
269,1.0,3.0,2.0
270,3.0,2.0,1.0
271,3.0,1.0,2.0
272,3.0,1.0,2.0
273,2.0,1.0,3.0
274,1.0,2.0,3.0
275,1.0,2.0,3.0
276,3.0,2.0,1.0
277,3.0,1.0,2.0
278,3.0,0.0,2.0
279,1.0,3.0,2.0
280,2.0,1.0,3.0
281,1.0,0.0,0.0
282,3.0,2.0,1.0
283,0.0,2.0,1.0
284,1.0,3.0,2.0
285,2.0,1.0,3.0
286,3.0,1.0,2.0
287,3.0,2.0,1.0
288,1.0,2.0,3.0
289,1.0,2.0,3.0
290,3.0,2.0,1.0
291,2.0,1.0,3.0
292,1.0,3.0,2.0
293,2.0,3.0,1.0
294,3.0,2.0,1.0
295,1.0,3.0,2.0
296,3.0,1.0,2.0
297,2.0,1.0,3.0
298,3.0,1.0,2.0
299,3.0,2.0,1.0
300,1.0,2.0,3.0
301,2.0,3.0,1.0
302,2.0,1.0,3.0
303,0.0,2.0,1.0
304,2.0,3.0,1.0
305,1.0,2.0,3.0
306,3.0,2.0,1.0
307,2.0,3.0,1.0
308,3.0,1.0,2.0
309,1.0,2.0,3.0
310,1.0,3.0,2.0
311,3.0,2.0,1.0
312,1.0,2.0,3.0
313,2.0,1.0,3.0
314,1.0,2.0,3.0
315,1.0,0.0,0.0
316,3.0,0.0,2.0
317,3.0,1.0,2.0
318,2.0,3.0,1.0
319,1.0,3.0,2.0
320,1.0,0.0,0.0
321,1.0,0.0,0.0
322,1.0,3.0,2.0
323,1.0,0.0,0.0
324,1.0,3.0,2.0
325,3.0,1.0,2.0
326,2.0,1.0,3.0
327,3.0,2.0,1.0
328,1.0,2.0,3.0
329,2.0,3.0,1.0
330,3.0,2.0,1.0
331,0.0,2.0,1.0
332,3.0,2.0,1.0
333,3.0,1.0,2.0
334,3.0,2.0,1.0
335,1.0,0.0,0.0
336,3.0,1.0,2.0
337,1.0,2.0,3.0
338,3.0,2.0,1.0
339,0.0,2.0,1.0
340,2.0,3.0,1.0
341,2.0,3.0,1.0
342,1.0,3.0,2.0
343,1.0,3.0,2.0
344,3.0,0.0,2.0
345,1.0,0.0,0.0
346,1.0,2.0,3.0
347,3.0,2.0,1.0
348,3.0,2.0,1.0
349,2.0,1.0,3.0
350,1.0,3.0,2.0
351,1.0,0.0,0.0
352,3.0,1.0,2.0
353,3.0,2.0,1.0
354,1.0,3.0,2.0
355,2.0,1.0,3.0
356,1.0,3.0,2.0
357,2.0,1.0,3.0
358,3.0,1.0,2.0
359,3.0,1.0,2.0
360,2.0,1.0,3.0
361,1.0,0.0,0.0
362,1.0,2.0,3.0
363,3.0,0.0,2.0
364,1.0,3.0,2.0
365,2.0,3.0,1.0
