,Candidate_1,Candidate_2,Candidate_3
0,3.0,1.0,2.0
1,1.0,0.0,0.0
2,2.0,1.0,3.0
3,1.0,2.0,3.0
4,3.0,1.0,2.0
5,1.0,3.0,2.0
6,1.0,0.0,0.0
7,1.0,3.0,2.0
8,2.0,3.0,1.0
9,3.0,2.0,1.0
10,1.0,0.0,0.0
11,3.0,2.0,1.0
12,2.0,3.0,1.0
13,3.0,0.0,2.0
14,2.0,1.0,3.0
15,3.0,2.0,1.0
16,1.0,2.0,3.0
17,2.0,1.0,3.0
18,1.0,3.0,2.0
19,1.0,3.0,2.0
20,1.0,2.0,3.0
21,1.0,2.0,3.0
22,1.0,3.0,2.0
23,1.0,2.0,3.0
24,0.0,2.0,1.0
25,2.0,3.0,1.0
26,3.0,0.0,2.0
27,2.0,3.0,1.0
28,3.0,0.0,2.0
29,1.0,0.0,0.0
30,1.0,2.0,3.0
31,2.0,1.0,3.0
32,3.0,1.0,2.0
33,3.0,1.0,2.0
34,3.0,2.0,1.0
35,1.0,3.0,2.0
36,3.0,2.0,1.0
37,1.0,3.0,2.0
38,1.0,3.0,2.0
39,1.0,0.0,0.0
40,1.0,2.0,3.0
41,3.0,1.0,2.0
42,1.0,0.0,0.0
43,0.0,2.0,1.0
44,1.0,0.0,0.0
45,3.0,0.0,2.0
46,1.0,3.0,2.0
47,1.0,3.0,2.0
48,1.0,0.0,0.0
49,2.0,3.0,1.0
50,2.0,1.0,3.0
51,3.0,1.0,2.0
52,2.0,1.0,3.0
53,3.0,2.0,1.0
54,3.0,1.0,2.0
55,1.0,0.0,0.0
56,3.0,0.0,2.0
57,1.0,3.0,2.0
58,1.0,3.0,2.0
59,1.0,3.0,2.0
60,2.0,3.0,1.0
61,3.0,1.0,2.0
62,1.0,2.0,3.0
63,2.0,1.0,3.0
64,1.0,3.0,2.0
65,2.0,1.0,3.0
66,2.0,3.0,1.0
67,0.0,2.0,1.0
68,1.0,0.0,0.0
69,1.0,3.0,2.0
70,2.0,1.0,3.0
71,1.0,3.0,2.0
72,2.0,1.0,3.0
73,3.0,1.0,2.0
74,1.0,2.0,3.0
75,1.0,2.0,3.0
76,0.0,2.0,1.0
77,2.0,3.0,1.0
78,1.0,2.0,3.0
79,3.0,1.0,2.0
80,2.0,3.0,1.0
81,2.0,1.0,3.0
82,3.0,2.0,1.0
83,3.0,1.0,2.0
84,3.0,1.0,2.0
85,2.0,3.0,1.0
86,2.0,3.0,1.0
87,1.0,3.0,2.0
88,1.0,2.0,3.0
89,1.0,0.0,0.0
90,3.0,2.0,1.0
91,1.0,3.0,2.0
92,3.0,1.0,2.0
93,3.0,2.0,1.0
94,1.0,2.0,3.0
95,0.0,2.0,1.0
96,1.0,0.0,0.0
97,3.0,1.0,2.0
98,0.0,2.0,1.0
99,3.0,1.0,2.0
100,2.0,1.0,3.0
101,3.0,1.0,2.0
102,3.0,1.0,2.0
103,2.0,3.0,1.0
104,1.0,2.0,3.0
105,3.0,2.0,1.0
106,3.0,2.0,1.0
107,1.0,2.0,3.0
108,2.0,3.0,1.0
109,1.0,3.0,2.0
110,0.0,2.0,1.0
111,2.0,3.0,1.0
112,2.0,1.0,3.0
113,2.0,3.0,1.0
114,3.0,1.0,2.0
115,2.0,3.0,1.0
116,2.0,3.0,1.0
117,3.0,2.0,1.0
118,2.0,3.0,1.0
119,2.0,1.0,3.0
120,1.0,2.0,3.0
121,3.0,2.0,1.0
122,3.0,2.0,1.0
123,0.0,2.0,1.0
124,1.0,0.0,0.0
125,1.0,3.0,2.0
126,3.0,1.0,2.0
127,2.0,3.0,1.0
128,3.0,1.0,2.0
129,3.0,1.0,2.0
130,3.0,0.0,2.0
131,2.0,1.0,3.0
132,0.0,2.0,1.0
133,1.0,3.0,2.0
134,3.0,1.0,2.0
135,2.0,1.0,3.0
136,1.0,0.0,0.0
137,3.0,1.0,2.0
138,1.0,2.0,3.0
139,3.0,0.0,2.0
140,2.0,1.0,3.0
141,3.0,0.0,2.0
142,2.0,1.0,3.0
143,1.0,0.0,0.0
144,3.0,2.0,1.0
145,2.0,1.0,3.0
146,2.0,1.0,3.0
