,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,num_candidates,noise
0,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
1,0,0,candidate_3,candidate_4,0,5,0.148
2,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
3,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
4,0,0,candidate_3,candidate_4,candidate_5,5,0.148
5,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.148
6,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
7,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
8,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
9,0,candidate_2,candidate_3,candidate_4,0,5,0.148
10,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
11,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.148
12,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
13,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
14,0,candidate_2,0,candidate_4,candidate_5,5,0.148
15,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
16,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
17,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
18,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
19,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
20,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
21,candidate_1,candidate_2,candidate_3,0,0,5,0.148
22,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
23,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
24,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.148
25,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.148
26,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.148
