,candidate_1,candidate_2,candidate_3,num_candidates,noise
0,0,candidate_2,candidate_3,3,0.3
1,0,candidate_2,0,3,0.3
2,candidate_1,candidate_2,candidate_3,3,0.3
3,candidate_1,candidate_2,0,3,0.3
4,0,candidate_2,candidate_3,3,0.3
5,0,0,0,3,0.3
6,0,candidate_2,candidate_3,3,0.3
7,0,candidate_2,candidate_3,3,0.3
8,0,candidate_2,candidate_3,3,0.3
9,0,0,candidate_3,3,0.3
10,candidate_1,candidate_2,candidate_3,3,0.3
11,candidate_1,candidate_2,0,3,0.3
12,0,candidate_2,candidate_3,3,0.3
13,candidate_1,candidate_2,candidate_3,3,0.3
14,candidate_1,0,candidate_3,3,0.3
15,candidate_1,candidate_2,candidate_3,3,0.3
16,candidate_1,0,0,3,0.3
17,candidate_1,candidate_2,0,3,0.3
18,candidate_1,candidate_2,0,3,0.3
19,0,candidate_2,candidate_3,3,0.3
20,0,0,candidate_3,3,0.3
21,candidate_1,candidate_2,candidate_3,3,0.3
22,0,candidate_2,0,3,0.3
23,candidate_1,0,candidate_3,3,0.3
24,0,candidate_2,candidate_3,3,0.3
25,candidate_1,candidate_2,0,3,0.3
26,candidate_1,candidate_2,0,3,0.3
27,candidate_1,candidate_2,0,3,0.3
28,candidate_1,candidate_2,candidate_3,3,0.3
29,candidate_1,candidate_2,0,3,0.3
30,0,0,candidate_3,3,0.3
31,candidate_1,0,candidate_3,3,0.3
32,candidate_1,candidate_2,candidate_3,3,0.3
33,candidate_1,candidate_2,candidate_3,3,0.3
34,0,candidate_2,candidate_3,3,0.3
35,0,candidate_2,candidate_3,3,0.3
36,candidate_1,candidate_2,candidate_3,3,0.3
37,0,candidate_2,candidate_3,3,0.3
38,candidate_1,0,candidate_3,3,0.3
39,candidate_1,candidate_2,candidate_3,3,0.3
40,candidate_1,0,0,3,0.3
41,0,candidate_2,0,3,0.3
42,candidate_1,candidate_2,candidate_3,3,0.3
43,candidate_1,candidate_2,candidate_3,3,0.3
44,candidate_1,candidate_2,candidate_3,3,0.3
45,candidate_1,candidate_2,candidate_3,3,0.3
46,0,candidate_2,candidate_3,3,0.3
47,candidate_1,0,candidate_3,3,0.3
48,candidate_1,candidate_2,candidate_3,3,0.3
49,0,candidate_2,candidate_3,3,0.3
50,candidate_1,0,candidate_3,3,0.3
51,candidate_1,candidate_2,candidate_3,3,0.3
52,candidate_1,0,candidate_3,3,0.3
53,candidate_1,candidate_2,candidate_3,3,0.3
54,candidate_1,0,candidate_3,3,0.3
55,candidate_1,candidate_2,candidate_3,3,0.3
56,candidate_1,candidate_2,candidate_3,3,0.3
57,candidate_1,candidate_2,candidate_3,3,0.3
58,candidate_1,0,candidate_3,3,0.3
59,0,candidate_2,0,3,0.3
60,candidate_1,candidate_2,candidate_3,3,0.3
61,0,0,candidate_3,3,0.3
62,candidate_1,candidate_2,candidate_3,3,0.3
63,0,candidate_2,0,3,0.3
64,candidate_1,candidate_2,0,3,0.3
65,candidate_1,candidate_2,candidate_3,3,0.3
66,candidate_1,0,candidate_3,3,0.3
67,candidate_1,candidate_2,0,3,0.3
68,candidate_1,candidate_2,candidate_3,3,0.3
69,candidate_1,0,candidate_3,3,0.3
70,candidate_1,candidate_2,candidate_3,3,0.3
71,0,0,candidate_3,3,0.3
72,candidate_1,0,candidate_3,3,0.3
73,candidate_1,candidate_2,candidate_3,3,0.3
74,candidate_1,candidate_2,candidate_3,3,0.3
75,candidate_1,candidate_2,candidate_3,3,0.3
76,candidate_1,candidate_2,candidate_3,3,0.3
77,candidate_1,candidate_2,0,3,0.3
78,candidate_1,0,0,3,0.3
79,0,candidate_2,candidate_3,3,0.3
80,candidate_1,candidate_2,candidate_3,3,0.3
81,candidate_1,candidate_2,0,3,0.3
82,0,candidate_2,candidate_3,3,0.3
83,candidate_1,candidate_2,candidate_3,3,0.3
84,candidate_1,candidate_2,candidate_3,3,0.3
85,candidate_1,0,candidate_3,3,0.3
86,0,0,0,3,0.3
87,candidate_1,0,candidate_3,3,0.3
88,candidate_1,candidate_2,candidate_3,3,0.3
89,candidate_1,candidate_2,candidate_3,3,0.3
90,0,candidate_2,candidate_3,3,0.3
91,0,0,candidate_3,3,0.3
92,candidate_1,candidate_2,0,3,0.3
93,candidate_1,candidate_2,candidate_3,3,0.3
94,candidate_1,0,candidate_3,3,0.3
95,candidate_1,candidate_2,0,3,0.3
96,candidate_1,candidate_2,candidate_3,3,0.3
97,0,candidate_2,candidate_3,3,0.3
98,candidate_1,candidate_2,candidate_3,3,0.3
99,0,0,candidate_3,3,0.3
100,0,candidate_2,candidate_3,3,0.3
101,0,0,candidate_3,3,0.3
102,candidate_1,candidate_2,candidate_3,3,0.3
103,candidate_1,0,0,3,0.3
104,candidate_1,candidate_2,candidate_3,3,0.3
105,candidate_1,candidate_2,candidate_3,3,0.3
106,candidate_1,candidate_2,candidate_3,3,0.3
107,candidate_1,0,0,3,0.3
108,0,candidate_2,candidate_3,3,0.3
109,candidate_1,candidate_2,candidate_3,3,0.3
110,candidate_1,0,candidate_3,3,0.3
111,candidate_1,candidate_2,0,3,0.3
112,0,0,candidate_3,3,0.3
113,candidate_1,candidate_2,candidate_3,3,0.3
114,candidate_1,candidate_2,candidate_3,3,0.3
115,candidate_1,candidate_2,candidate_3,3,0.3
116,candidate_1,candidate_2,0,3,0.3
117,candidate_1,candidate_2,candidate_3,3,0.3
118,0,0,0,3,0.3
119,candidate_1,candidate_2,candidate_3,3,0.3
120,candidate_1,candidate_2,candidate_3,3,0.3
121,0,0,candidate_3,3,0.3
122,0,0,candidate_3,3,0.3
123,candidate_1,candidate_2,candidate_3,3,0.3
124,0,candidate_2,0,3,0.3
125,0,candidate_2,candidate_3,3,0.3
126,0,candidate_2,candidate_3,3,0.3
127,candidate_1,candidate_2,0,3,0.3
128,candidate_1,candidate_2,candidate_3,3,0.3
129,0,candidate_2,candidate_3,3,0.3
130,candidate_1,candidate_2,candidate_3,3,0.3
131,candidate_1,0,candidate_3,3,0.3
132,0,candidate_2,candidate_3,3,0.3
133,candidate_1,0,0,3,0.3
134,0,candidate_2,candidate_3,3,0.3
135,candidate_1,candidate_2,0,3,0.3
136,candidate_1,candidate_2,candidate_3,3,0.3
137,0,candidate_2,candidate_3,3,0.3
138,0,candidate_2,0,3,0.3
139,0,candidate_2,0,3,0.3
140,0,candidate_2,candidate_3,3,0.3
