,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,num_candidates,noise
0,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.154
1,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.154
2,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
3,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.154
4,candidate_1,candidate_2,0,0,candidate_5,5,0.154
5,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
6,0,candidate_2,0,candidate_4,candidate_5,5,0.154
7,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
8,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
9,0,candidate_2,candidate_3,0,candidate_5,5,0.154
10,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.154
11,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
12,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
13,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.154
14,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
15,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
16,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
17,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
18,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.154
19,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
20,0,0,candidate_3,candidate_4,candidate_5,5,0.154
21,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
22,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.154
23,candidate_1,candidate_2,0,candidate_4,0,5,0.154
24,0,candidate_2,candidate_3,0,candidate_5,5,0.154
25,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
26,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.154
27,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.154
28,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.154
29,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.154
30,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.154
31,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
32,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
33,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.154
34,0,candidate_2,0,candidate_4,candidate_5,5,0.154
35,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.154
36,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.154
37,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
38,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.154
39,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
40,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
41,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.154
42,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.154
43,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
44,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.154
45,0,0,candidate_3,candidate_4,candidate_5,5,0.154
46,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
47,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.154
48,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.154
49,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.154
