,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,num_candidates,noise
0,0,candidate_2,candidate_3,0,0,5,0.162
1,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.162
2,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.162
3,candidate_1,0,0,0,candidate_5,5,0.162
4,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
5,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.162
6,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
7,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.162
8,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.162
9,0,candidate_2,candidate_3,candidate_4,0,5,0.162
10,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
11,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.162
12,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.162
13,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
14,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
15,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.162
16,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
17,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
18,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.162
19,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
20,candidate_1,0,0,candidate_4,0,5,0.162
21,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
22,0,candidate_2,candidate_3,0,candidate_5,5,0.162
23,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.162
24,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
25,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
26,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
27,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
28,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.162
29,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.162
30,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
31,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.162
