,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,num_candidates,noise
0,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,7,0.09428571428571429
1,candidate_1,0,candidate_3,candidate_4,candidate_5,candidate_6,0,7,0.09428571428571429
2,0,candidate_2,candidate_3,candidate_4,candidate_5,candidate_7,candidate_6,7,0.09428571428571429
3,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,0,candidate_6,7,0.09428571428571429
4,candidate_1,candidate_2,candidate_3,candidate_4,0,candidate_7,candidate_6,7,0.09428571428571429
5,candidate_1,0,candidate_3,candidate_4,0,candidate_5,candidate_7,7,0.09428571428571429
6,candidate_1,0,candidate_3,candidate_4,candidate_6,candidate_5,candidate_7,7,0.09428571428571429
7,candidate_1,0,candidate_3,0,candidate_6,candidate_5,candidate_7,7,0.09428571428571429
8,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,candidate_7,7,0.09428571428571429
9,candidate_1,candidate_2,candidate_3,0,candidate_6,candidate_7,candidate_5,7,0.09428571428571429
10,candidate_1,candidate_2,candidate_3,candidate_4,candidate_7,candidate_5,candidate_6,7,0.09428571428571429
11,candidate_1,candidate_2,0,0,candidate_7,candidate_5,candidate_6,7,0.09428571428571429
12,candidate_1,candidate_2,0,candidate_4,candidate_7,candidate_5,candidate_6,7,0.09428571428571429
13,candidate_1,candidate_2,candidate_3,candidate_4,candidate_7,candidate_6,candidate_5,7,0.09428571428571429
14,candidate_1,candidate_2,candidate_3,candidate_4,candidate_7,candidate_6,candidate_5,7,0.09428571428571429
15,candidate_1,0,candidate_3,candidate_4,candidate_7,0,candidate_5,7,0.09428571428571429
16,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,candidate_7,7,0.09428571428571429
17,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,candidate_7,7,0.09428571428571429
18,candidate_1,0,candidate_3,candidate_5,candidate_4,candidate_6,candidate_7,7,0.09428571428571429
19,candidate_1,candidate_2,candidate_3,0,candidate_4,candidate_6,candidate_7,7,0.09428571428571429
20,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,candidate_7,7,0.09428571428571429
21,candidate_1,candidate_2,candidate_3,0,candidate_4,0,candidate_6,7,0.09428571428571429
22,candidate_1,candidate_2,0,candidate_5,candidate_6,candidate_7,candidate_4,7,0.09428571428571429
23,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_7,candidate_4,7,0.09428571428571429
24,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_7,candidate_4,7,0.09428571428571429
25,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_7,candidate_4,7,0.09428571428571429
26,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_4,candidate_6,7,0.09428571428571429
27,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_4,candidate_6,7,0.09428571428571429
28,candidate_1,candidate_2,candidate_3,candidate_5,0,candidate_6,candidate_4,7,0.09428571428571429
29,candidate_1,candidate_2,candidate_3,0,candidate_7,candidate_6,candidate_4,7,0.09428571428571429
30,0,0,candidate_3,candidate_5,candidate_7,candidate_6,candidate_4,7,0.09428571428571429
31,candidate_1,candidate_2,candidate_3,candidate_5,candidate_7,candidate_6,candidate_4,7,0.09428571428571429
32,candidate_1,candidate_2,candidate_3,0,candidate_7,candidate_6,candidate_4,7,0.09428571428571429
33,candidate_1,candidate_2,candidate_3,0,candidate_4,candidate_7,candidate_5,7,0.09428571428571429
34,candidate_1,candidate_2,candidate_3,candidate_6,candidate_4,candidate_7,candidate_5,7,0.09428571428571429
35,candidate_1,candidate_2,candidate_3,candidate_6,candidate_4,candidate_7,candidate_5,7,0.09428571428571429
36,candidate_1,candidate_2,0,candidate_6,candidate_4,candidate_7,0,7,0.09428571428571429
37,candidate_1,candidate_2,candidate_3,candidate_6,candidate_5,candidate_4,candidate_7,7,0.09428571428571429
38,candidate_1,candidate_2,candidate_3,candidate_6,candidate_5,candidate_4,candidate_7,7,0.09428571428571429
39,0,candidate_2,0,candidate_6,candidate_5,candidate_4,candidate_7,7,0.09428571428571429
40,candidate_1,0,candidate_3,0,candidate_5,candidate_4,candidate_7,7,0.09428571428571429
41,candidate_1,candidate_2,candidate_3,candidate_6,0,candidate_7,candidate_4,7,0.09428571428571429
42,candidate_1,candidate_2,candidate_3,0,0,candidate_7,candidate_4,7,0.09428571428571429
43,candidate_1,candidate_2,candidate_3,candidate_6,0,candidate_7,0,7,0.09428571428571429
44,candidate_1,candidate_2,candidate_3,0,candidate_7,candidate_4,candidate_5,7,0.09428571428571429
45,candidate_1,candidate_2,candidate_3,candidate_6,candidate_7,candidate_5,0,7,0.09428571428571429
46,candidate_1,candidate_2,candidate_3,candidate_6,candidate_7,candidate_5,candidate_4,7,0.09428571428571429
47,candidate_1,0,candidate_3,candidate_6,candidate_7,0,candidate_4,7,0.09428571428571429
48,candidate_1,candidate_2,candidate_3,0,candidate_7,candidate_5,candidate_4,7,0.09428571428571429
49,candidate_1,candidate_2,candidate_3,candidate_7,candidate_4,candidate_5,candidate_6,7,0.09428571428571429
50,candidate_1,candidate_2,0,candidate_7,candidate_4,candidate_5,candidate_6,7,0.09428571428571429
51,candidate_1,candidate_2,candidate_3,candidate_7,candidate_4,candidate_5,candidate_6,7,0.09428571428571429
52,candidate_1,candidate_2,candidate_3,candidate_7,candidate_4,candidate_5,candidate_6,7,0.09428571428571429
53,candidate_1,0,candidate_3,candidate_7,candidate_5,candidate_4,candidate_6,7,0.09428571428571429
54,candidate_1,candidate_2,candidate_3,candidate_7,candidate_5,candidate_6,candidate_4,7,0.09428571428571429
55,candidate_1,candidate_2,candidate_3,candidate_7,candidate_5,candidate_6,candidate_4,7,0.09428571428571429
56,0,candidate_2,candidate_3,candidate_7,candidate_5,candidate_6,candidate_4,7,0.09428571428571429
57,0,candidate_2,candidate_3,candidate_7,candidate_5,candidate_6,candidate_4,7,0.09428571428571429
58,candidate_1,0,candidate_3,candidate_7,candidate_6,candidate_4,candidate_5,7,0.09428571428571429
59,candidate_1,candidate_2,candidate_3,0,0,candidate_4,candidate_5,7,0.09428571428571429
60,candidate_1,candidate_2,candidate_3,candidate_7,candidate_6,candidate_4,candidate_5,7,0.09428571428571429
61,candidate_1,candidate_2,candidate_3,candidate_7,candidate_6,candidate_4,candidate_5,7,0.09428571428571429
62,candidate_1,candidate_2,candidate_3,0,candidate_6,candidate_4,candidate_5,7,0.09428571428571429
