,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,num_candidates,noise
0,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.122
1,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
2,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
3,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
4,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
5,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.122
6,0,candidate_2,candidate_3,candidate_4,0,5,0.122
7,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.122
8,candidate_1,candidate_2,0,candidate_4,0,5,0.122
9,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.122
10,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
11,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.122
12,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
13,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
14,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
15,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.122
16,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.122
17,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
18,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
19,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
20,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
21,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.122
22,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.122
23,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.122
24,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.122
25,0,candidate_2,0,candidate_4,candidate_5,5,0.122
26,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
27,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.122
28,candidate_1,candidate_2,candidate_3,0,0,5,0.122
29,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.122
30,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.122
31,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
32,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
33,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
34,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.122
35,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.122
36,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
37,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
38,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.122
39,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.122
40,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
41,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
42,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
43,candidate_1,0,candidate_3,candidate_4,0,5,0.122
44,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
45,candidate_1,candidate_2,0,candidate_4,0,5,0.122
46,0,candidate_2,candidate_3,0,candidate_5,5,0.122
47,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
48,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
49,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.122
50,0,candidate_2,0,candidate_4,candidate_5,5,0.122
51,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
52,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
53,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
54,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
55,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
56,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
57,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
58,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
59,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.122
60,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
61,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.122
62,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
63,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
64,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.122
65,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.122
66,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
67,candidate_1,candidate_2,candidate_3,0,0,5,0.122
68,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
69,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.122
70,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
71,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
72,candidate_1,candidate_2,candidate_3,0,0,5,0.122
73,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.122
74,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
75,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
76,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.122
77,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.122
78,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.122
79,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.122
80,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
81,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.122
82,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.122
