,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,num_candidates,noise
0,0,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
1,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
2,0,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
3,candidate_1,0,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
4,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
5,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,0,6,0.085
6,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
7,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
8,0,candidate_2,candidate_3,0,candidate_5,candidate_6,6,0.085
9,candidate_1,candidate_2,candidate_3,candidate_4,0,candidate_6,6,0.085
10,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
11,candidate_1,0,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
12,0,0,candidate_3,candidate_4,0,candidate_6,6,0.085
13,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
14,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
15,candidate_1,candidate_2,0,candidate_4,candidate_5,candidate_6,6,0.085
16,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
17,candidate_1,candidate_2,candidate_3,0,candidate_5,candidate_6,6,0.085
18,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
19,candidate_1,candidate_2,0,candidate_4,0,candidate_6,6,0.085
20,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
21,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
22,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
23,candidate_1,0,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
24,candidate_1,candidate_2,candidate_3,candidate_4,0,candidate_6,6,0.085
25,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
26,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,0,6,0.085
27,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
28,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,6,0.085
29,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,6,0.085
30,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,6,0.085
31,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,6,0.085
32,candidate_1,candidate_2,candidate_3,candidate_4,candidate_6,candidate_5,6,0.085
33,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,0,6,0.085
34,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
35,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,0,6,0.085
36,candidate_1,candidate_2,candidate_3,0,candidate_4,candidate_6,6,0.085
37,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
38,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
39,candidate_1,candidate_2,candidate_3,0,candidate_4,candidate_6,6,0.085
40,candidate_1,candidate_2,0,candidate_5,candidate_4,candidate_6,6,0.085
41,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
42,candidate_1,0,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
43,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,0,6,0.085
44,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
45,0,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
46,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
47,candidate_1,0,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
48,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
49,candidate_1,0,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
50,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,0,6,0.085
51,0,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
52,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
53,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
54,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
55,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,0,6,0.085
56,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,0,6,0.085
57,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
58,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
59,candidate_1,candidate_2,candidate_3,candidate_5,0,candidate_6,6,0.085
60,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
61,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
62,candidate_1,0,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
63,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
64,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
65,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
66,candidate_1,candidate_2,0,candidate_5,candidate_4,candidate_6,6,0.085
67,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
68,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
69,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
70,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
71,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,0,6,0.085
72,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
73,candidate_1,0,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
74,candidate_1,candidate_2,candidate_3,candidate_5,0,candidate_6,6,0.085
75,candidate_1,0,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
76,candidate_1,0,candidate_3,candidate_5,0,candidate_6,6,0.085
77,candidate_1,candidate_2,candidate_3,0,0,candidate_6,6,0.085
78,0,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
79,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
80,candidate_1,candidate_2,candidate_3,0,candidate_4,candidate_6,6,0.085
81,0,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
82,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
83,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
84,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
85,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
86,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
87,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,0,6,0.085
88,0,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
89,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
90,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
91,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
92,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
93,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
94,candidate_1,0,candidate_3,0,candidate_4,candidate_6,6,0.085
95,0,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
96,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
97,candidate_1,0,candidate_3,candidate_5,candidate_4,candidate_6,6,0.085
98,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
99,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
100,candidate_1,0,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
101,0,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
102,0,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
103,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
104,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
105,candidate_1,0,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
106,candidate_1,candidate_2,candidate_3,0,candidate_6,candidate_4,6,0.085
107,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
108,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
109,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
110,candidate_1,candidate_2,candidate_3,candidate_5,0,candidate_4,6,0.085
111,candidate_1,0,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
112,0,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
113,candidate_1,0,candidate_3,candidate_5,0,candidate_4,6,0.085
114,candidate_1,0,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
115,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
116,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
117,candidate_1,candidate_2,0,candidate_5,candidate_6,candidate_4,6,0.085
118,0,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
119,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
120,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
121,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
122,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
123,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,0,6,0.085
124,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
125,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
126,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
127,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
128,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
129,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
130,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
131,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
132,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
133,candidate_1,candidate_2,candidate_3,candidate_5,0,candidate_4,6,0.085
134,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
135,candidate_1,0,candidate_3,candidate_5,0,candidate_4,6,0.085
136,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
137,candidate_1,candidate_2,candidate_3,candidate_5,candidate_6,candidate_4,6,0.085
