,candidate_1,candidate_2,candidate_3,candidate_4,num_candidates,noise
0,candidate_1,0,candidate_3,candidate_4,4,0.1525
1,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
2,0,candidate_2,0,candidate_4,4,0.1525
3,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
4,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
5,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
6,0,0,candidate_3,candidate_4,4,0.1525
7,0,0,candidate_3,candidate_4,4,0.1525
8,candidate_1,candidate_2,0,candidate_4,4,0.1525
9,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
10,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
11,0,candidate_2,candidate_3,0,4,0.1525
12,candidate_1,candidate_2,candidate_3,0,4,0.1525
13,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
14,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
15,candidate_1,candidate_2,0,candidate_4,4,0.1525
16,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
17,candidate_1,0,candidate_3,candidate_4,4,0.1525
18,0,0,candidate_3,candidate_4,4,0.1525
19,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
20,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
21,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
22,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
23,0,0,0,candidate_4,4,0.1525
24,candidate_1,candidate_2,0,candidate_4,4,0.1525
25,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
26,candidate_1,0,candidate_3,0,4,0.1525
27,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
28,candidate_1,candidate_2,0,candidate_4,4,0.1525
29,0,0,0,candidate_4,4,0.1525
30,candidate_1,candidate_2,0,candidate_4,4,0.1525
31,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
32,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
33,candidate_1,0,candidate_3,candidate_4,4,0.1525
34,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
35,candidate_1,candidate_2,0,0,4,0.1525
36,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
37,0,candidate_2,candidate_3,candidate_4,4,0.1525
38,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
39,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
40,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
41,0,candidate_2,candidate_3,candidate_4,4,0.1525
42,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
43,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
44,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
45,candidate_1,candidate_2,candidate_3,0,4,0.1525
46,0,candidate_2,candidate_3,candidate_4,4,0.1525
47,candidate_1,0,candidate_3,candidate_4,4,0.1525
48,candidate_1,candidate_2,0,candidate_4,4,0.1525
49,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
50,candidate_1,candidate_2,0,candidate_4,4,0.1525
51,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
52,candidate_1,candidate_2,candidate_3,0,4,0.1525
53,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
54,candidate_1,candidate_2,0,0,4,0.1525
55,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
56,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
57,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
58,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
59,0,candidate_2,candidate_3,candidate_4,4,0.1525
60,candidate_1,0,candidate_3,candidate_4,4,0.1525
61,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
62,candidate_1,candidate_2,candidate_3,0,4,0.1525
63,candidate_1,0,candidate_3,candidate_4,4,0.1525
64,candidate_1,0,candidate_3,candidate_4,4,0.1525
65,candidate_1,0,candidate_3,candidate_4,4,0.1525
66,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
67,candidate_1,candidate_2,candidate_3,0,4,0.1525
68,0,candidate_2,candidate_3,candidate_4,4,0.1525
69,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
70,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
71,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
72,candidate_1,0,0,candidate_4,4,0.1525
73,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
74,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
75,0,candidate_2,candidate_3,candidate_4,4,0.1525
76,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
77,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
78,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
79,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
80,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
81,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
82,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
83,0,candidate_2,0,candidate_4,4,0.1525
84,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
85,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
86,candidate_1,candidate_2,candidate_3,0,4,0.1525
87,candidate_1,candidate_2,0,candidate_4,4,0.1525
88,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
89,candidate_1,candidate_2,candidate_3,0,4,0.1525
90,candidate_1,candidate_2,candidate_3,0,4,0.1525
91,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
92,candidate_1,candidate_2,0,candidate_4,4,0.1525
93,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
94,0,candidate_2,candidate_3,candidate_4,4,0.1525
95,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
96,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
97,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
98,candidate_1,candidate_2,candidate_3,candidate_4,4,0.1525
