,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,num_candidates,noise
0,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
1,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.156
2,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
3,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.156
4,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.156
5,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
6,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
7,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
8,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.156
9,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
10,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.156
11,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
12,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.156
13,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.156
14,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
15,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
16,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.156
17,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.156
18,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
19,0,0,candidate_3,candidate_4,candidate_5,5,0.156
20,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
21,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
22,0,candidate_2,candidate_3,candidate_4,0,5,0.156
23,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
24,0,candidate_2,candidate_3,candidate_4,0,5,0.156
25,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
26,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.156
27,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
28,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.156
29,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.156
30,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.156
31,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.156
32,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
33,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
34,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
35,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
36,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.156
37,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
38,0,candidate_2,candidate_3,0,candidate_5,5,0.156
39,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
40,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.156
41,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
42,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.156
43,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.156
44,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.156
45,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
46,candidate_1,candidate_2,candidate_3,0,0,5,0.156
47,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.156
48,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
49,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.156
50,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
51,candidate_1,candidate_2,0,candidate_4,candidate_5,5,0.156
52,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
53,candidate_1,0,candidate_3,0,candidate_5,5,0.156
54,0,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
55,candidate_1,candidate_2,candidate_3,candidate_4,0,5,0.156
56,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
57,0,candidate_2,0,candidate_4,candidate_5,5,0.156
58,0,candidate_2,candidate_3,0,candidate_5,5,0.156
59,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
60,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.156
61,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
62,0,candidate_2,candidate_3,0,candidate_5,5,0.156
63,0,candidate_2,candidate_3,0,candidate_5,5,0.156
64,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
65,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
66,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
67,candidate_1,candidate_2,candidate_3,0,candidate_5,5,0.156
68,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
69,candidate_1,0,candidate_3,candidate_4,candidate_5,5,0.156
70,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
71,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,5,0.156
72,candidate_1,0,candidate_3,candidate_5,0,5,0.156
73,candidate_1,candidate_2,candidate_3,candidate_5,0,5,0.156
74,candidate_1,candidate_2,0,candidate_5,candidate_4,5,0.156
75,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.156
76,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.156
77,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.156
78,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.156
79,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.156
80,candidate_1,candidate_2,candidate_3,candidate_5,0,5,0.156
81,candidate_1,candidate_2,candidate_3,0,candidate_4,5,0.156
82,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.156
83,candidate_1,candidate_2,0,candidate_5,candidate_4,5,0.156
84,candidate_1,candidate_2,0,candidate_5,candidate_4,5,0.156
85,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.156
86,candidate_1,candidate_2,candidate_3,candidate_5,0,5,0.156
87,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.156
88,candidate_1,0,candidate_3,candidate_5,candidate_4,5,0.156
89,candidate_1,candidate_2,candidate_3,candidate_5,0,5,0.156
90,candidate_1,0,0,candidate_5,0,5,0.156
91,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.156
92,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.156
93,candidate_1,0,candidate_3,candidate_5,candidate_4,5,0.156
94,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4,5,0.156
95,candidate_1,candidate_2,candidate_3,candidate_5,0,5,0.156
96,candidate_1,candidate_2,candidate_3,candidate_5,0,5,0.156
